,Country,Currency,Technology,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1379,Republic of Türkiye,USD (2022 prices and PPP),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,0,0,4.158,4.717,1.491,0,5.171,1.026,1.492,0.266,0.498,8.199,6.619,4.513,5.067,2.015,4.159,2.535,1.558,3.175,4.273,3.125,4.08,5.494,..,..,..,..,42.119,31.675,83.174,69.949,88.039,43.607,34.579,45.348,37.55,..
1380,Republic of Türkiye,USD (2022 prices and PPP),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,0,0,4.158,2.359,1.491,0,4.022,5.13,3.813,2.656,3.186,4.881,3.403,0.668,0.63,0.762,0.116,1.151,0,0,1.723,0,0.153,0,..,..,..,..,..,1.094,0.396,0.411,0.388,1.715,1.835,1.793,0.82,..
1381,Republic of Türkiye,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.153,2.03,4.953,7.596,3.089,3.761,..,..,..,..,10.14,6.151,11.403,10.819,10.485,7.646,5.932,5.589,3.885,..
1382,Republic of Türkiye,USD (2022 prices and PPP),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,2.359,0,0,0,0.342,0.332,0,0,0.576,0.5,1.953,4.688,3.14,4.258,2.791,0.109,0.13,0.238,0.581,0.651,1.125,..,..,..,..,37.989,48.034,24.103,27.541,34.677,31.295,23.443,18.095,11.588,..
1383,Republic of Türkiye,USD (2022 prices and PPP),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.575,0.684,0.332,1.062,0.797,0.658,0.406,0.455,0.224,1.258,1.751,1.603,0.341,0.408,0.02,0.568,0.945,0.928,..,..,..,..,0.456,0.826,1.579,0.059,0.042,1.134,3.458,3.836,2.71,..
1384,Republic of Türkiye,USD (2022 prices and PPP),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,11.832,10.125,0.095,0.035,0.074,0.181,0.133,0.256,0.118,..
1385,Republic of Türkiye,USD (2022 prices and PPP),Total Budget,..,..,..,..,..,..,..,..,..,31.563,19.734,13.165,18.597,20.615,24.95,21.227,7.453,9.405,13.79,14.023,6.964,16.731,13.69,44.123,21.668,14.226,14.707,16.189,13.149,13.286,3.26,8.073,13.595,19.473,16.307,19.781,..,..,..,..,167.194,154.496,209.141,237.038,214.777,252.046,119.185,125.51,115.801,..
1386,Republic of Türkiye,Euro (2022 prices and exchange rates),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,2.39,1.766,1.069,1.212,0.383,0,0,1.231,0.043,0.182,0.205,0.07,0.217,0.198,0.498,1.595,0.362,0.338,0.152,0.297,0.207,0.976,0.232,0.211,..,..,..,..,10.293,9.123,20.061,30.053,17.011,35.984,11.233,11.008,12.441,..
1387,Republic of Türkiye,Euro (2022 prices and exchange rates),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,2.39,1.766,2.138,1.819,1.149,2.176,1.034,0.527,0.213,3.117,2.15,7.598,2.54,1.506,0.555,0.723,0.374,1,0.131,0.302,0.407,0.978,1.667,1.967,..,..,..,..,6.325,5.422,2.657,2.903,3.826,6.802,1.567,1.996,2.756,..
1388,Republic of Türkiye,Euro (2022 prices and exchange rates),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,0,0,1.069,1.212,0.383,0,1.329,0.264,0.384,0.068,0.128,2.107,1.701,1.16,1.302,0.518,1.069,0.652,0.4,0.816,1.098,0.803,1.049,1.412,..,..,..,..,10.825,8.141,21.377,17.978,22.628,11.208,8.888,11.655,9.651,..
1389,Republic of Türkiye,Euro (2022 prices and exchange rates),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,0,0,1.069,0.606,0.383,0,1.034,1.319,0.98,0.683,0.819,1.255,0.875,0.172,0.162,0.196,0.03,0.296,0,0,0.443,0,0.039,0,..,..,..,..,..,0.281,0.102,0.106,0.1,0.441,0.472,0.461,0.211,..
1390,Republic of Türkiye,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.039,0.522,1.273,1.952,0.794,0.967,..,..,..,..,2.606,1.581,2.931,2.781,2.695,1.965,1.525,1.436,0.999,..
1391,Republic of Türkiye,Euro (2022 prices and exchange rates),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0.606,0,0,0,0.088,0.085,0,0,0.148,0.128,0.502,1.205,0.807,1.095,0.717,0.028,0.033,0.061,0.149,0.167,0.289,..,..,..,..,9.764,12.346,6.195,7.079,8.913,8.043,6.025,4.651,2.978,..
1392,Republic of Türkiye,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.148,0.176,0.085,0.273,0.205,0.169,0.104,0.117,0.057,0.323,0.45,0.412,0.088,0.105,0.005,0.146,0.243,0.238,..,..,..,..,0.117,0.212,0.406,0.015,0.011,0.291,0.889,0.986,0.697,..
1393,Republic of Türkiye,Euro (2022 prices and exchange rates),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,3.041,2.602,0.025,0.009,0.019,0.046,0.034,0.066,0.03,..
1394,Republic of Türkiye,Euro (2022 prices and exchange rates),Total Budget,..,..,..,..,..,..,..,..,..,8.112,5.072,3.384,4.78,5.298,6.413,5.456,1.916,2.417,3.544,3.604,1.79,4.3,3.519,11.341,5.569,3.656,3.78,4.161,3.38,3.415,0.838,2.075,3.494,5.005,4.191,5.084,..,..,..,..,42.973,39.709,53.754,60.924,55.202,64.781,30.633,32.259,29.763,..
1395,United Kingdom,National currency (nominal),Energy efficiency,3.1,5.8,7.76,7.9,9.44,9.84,11.35,13.54,27,31.4,24.1,25.8,24,26,21.92,21.38,16.68,13.55,17.41,20.237,2.308,1.47,1.31,1.01,0.52,0.728,1.437,0,0,0,0,0,3.464,8.556,23.667,85.224,173.246,149.527,90.931,117.586,62.52,78.486,105.935,175.72,198.627,194.941,246.408,265.132,..,..
1396,United Kingdom,National currency (nominal),Fossil fuels,3.9,6.4,10.23,16.7,18.93,25.24,23.18,29.2,21.1,28.3,26,19.6,26.7,21.21,23.07,12.81,16.97,5,7.6,10.76,5.924,10.9,7.7,6.85,4.96,3.084,4.446,5.831,3.865,2.968,5.03,6.542,9.36,8.115,14.076,19.343,54.857,41.865,35.747,35.998,71.949,16.565,26.837,33.66,19.573,24.593,39.887,23.169,..,..
1397,United Kingdom,National currency (nominal),Renewables,0,0.4,0.68,1.54,4.82,9.68,10.23,16.54,13.22,11,12.79,11.7,9.7,12.2,13.22,14.11,14.74,17.13,16.1,15.173,9.099,9.11,6.17,4.29,3.26,4.6,4.4,6.1,10.5,11.6,19.653,36.569,49.536,73.687,46.896,90.096,167.65,58.802,58.71,89.401,69.358,69.534,122.788,101.39,126.056,114,112.356,137.495,..,..
1398,United Kingdom,National currency (nominal),Nuclear,82.7,96.3,107.37,94,122.82,129.39,159.5,184.13,173.4,202.2,191.6,194.6,155.9,136,149.03,138.9,113.56,101.45,87.14,52,25,23.3,16,18,15,14.421,17.047,14.63,15.6,16.193,17.942,21.855,28.489,26.523,38.389,35.042,70.071,45.136,62.685,57.733,55.292,124.613,117.573,157.12,200.476,228.991,308.888,460.042,..,..
1399,United Kingdom,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.687,2.413,7.168,9.107,11.024,12.206,19.819,16.672,13.588,22.18,12.351,13.004,13.466,10.69,17.835,30.368,31.424,29.6,..,..
1400,United Kingdom,National currency (nominal),Other power and storage technologies,0,0,0.14,0.2,0.06,0.09,0.67,1.34,0.8,3.8,1.8,2.7,1.7,2.7,1.46,0,0.81,1.1,1.6,0,3.744,3.06,1.1,1.1,1.2,1.4,1.7,1.6,4.3,3,3.26,4.068,6.542,6.064,9.614,14.992,12.593,16.412,19.772,25.175,29.608,38.813,55.397,71.44,61.347,56.538,78.399,56.507,..,..
1401,United Kingdom,National currency (nominal),Other cross-cutting technologies/research,1.5,2,5.72,3.5,12.09,15.85,20.4,25.4,27.7,29.6,29.1,32.3,16.7,16.4,19.29,2.96,3.98,4.65,3.6,0.6,4.826,5.1,4.07,18.05,18.9,18.563,18.92,2.2,1,0.4,0,0,11.042,11.11,15.418,13.042,12.652,22.729,36.151,57.601,43.479,28.952,42.574,66.94,114.7,166.749,76.737,56.453,..,..
1402,United Kingdom,National currency (nominal),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636,0,37.28,2.377,1.536,25.514,26.918,..,..
1403,United Kingdom,National currency (nominal),Total Budget,91.2,110.9,131.9,123.84,168.16,190.09,225.33,270.15,263.22,306.3,285.39,286.7,234.7,214.51,227.99,190.16,166.74,142.88,133.45,98.77,50.901,52.94,36.35,49.3,43.84,42.796,47.95,30.361,35.265,34.161,48.572,71.448,115.601,143.161,159.084,269.945,510.888,351.143,317.583,405.674,344.557,378.602,484.569,654.24,740.99,817.715,919.613,1055.316,..,..
1404,United Kingdom,National currency (2022 prices),Energy efficiency,33.54,49.894,57.99,51.918,55.661,50.865,49.013,51.891,95.554,104.986,76.341,77.27,68.442,70.11,55.57,50.052,36.004,27.322,33.91,38.205,4.281,2.65,2.253,1.734,0.879,1.214,2.365,0,0,0,0,0,4.904,11.838,31.692,111.983,224.427,189.671,113.665,143.862,75.526,94.142,124.723,203.243,225.816,217.037,258.973,278.604,..,..
1405,United Kingdom,National currency (2022 prices),Fossil fuels,42.195,55.055,76.448,109.751,111.617,130.471,100.099,111.906,74.674,94.621,82.36,58.701,76.142,57.194,58.485,29.989,36.63,10.082,14.803,20.314,10.988,19.649,13.242,11.762,8.387,5.141,7.316,9.424,6.111,4.577,7.557,9.541,13.252,11.228,18.849,25.416,71.063,53.105,44.684,44.042,86.916,19.869,31.597,38.932,22.252,27.38,41.921,24.347,..,..
1406,United Kingdom,National currency (2022 prices),Renewables,0,3.441,5.082,10.121,28.42,50.038,44.176,63.388,46.786,36.778,40.515,35.041,27.662,32.898,33.514,33.033,31.817,34.54,31.358,28.645,16.877,16.422,10.611,7.366,5.512,7.669,7.24,9.859,16.6,17.889,29.525,53.332,70.135,101.954,62.797,118.385,217.177,74.589,73.388,109.379,83.786,83.404,144.565,117.271,143.311,126.922,118.085,144.482,..,..
1407,United Kingdom,National currency (2022 prices),Nuclear,894.752,828.407,802.369,617.758,724.187,668.842,688.773,705.66,613.671,676.054,606.931,582.821,444.587,366.73,377.809,325.177,245.123,204.559,169.723,98.171,46.37,42.002,27.516,30.908,25.363,24.041,28.051,23.644,24.663,24.972,26.954,31.873,40.336,36.698,51.406,46.045,90.771,57.254,78.357,70.634,66.794,149.47,138.425,181.73,227.918,254.947,324.64,483.419,..,..
1408,United Kingdom,National currency (2022 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.037,3.519,10.149,12.601,14.762,16.038,25.674,21.148,16.985,27.136,14.92,15.598,15.854,12.364,20.276,33.81,33.026,31.104,..,..
1409,United Kingdom,National currency (2022 prices),Other power and storage technologies,0,0,1.046,1.314,0.354,0.465,2.893,5.135,2.831,12.705,5.702,8.086,4.848,7.281,3.701,0,1.748,2.218,3.116,0,6.944,5.516,1.892,1.889,2.029,2.334,2.797,2.586,6.798,4.626,4.897,5.933,9.262,8.39,12.874,19.699,16.313,20.818,24.715,30.801,35.767,46.555,65.222,82.63,69.744,62.947,82.397,59.378,..,..
1410,United Kingdom,National currency (2022 prices),Other cross-cutting technologies/research,16.229,17.205,42.745,23.002,71.287,81.932,88.094,97.343,98.032,98.967,92.18,96.738,47.624,44.223,48.903,6.93,8.591,9.376,7.012,1.133,8.951,9.193,6.999,30.994,31.958,30.946,31.133,3.556,1.581,0.617,0,0,15.634,15.372,20.646,17.137,16.39,28.831,45.189,70.473,52.524,34.727,50.125,77.425,130.401,185.65,80.651,59.322,..,..
1411,United Kingdom,National currency (2022 prices),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.359,0,43.119,2.702,1.71,26.815,28.285,..,..
1412,United Kingdom,National currency (2022 prices),Total Budget,986.716,954.002,985.68,813.864,991.526,982.612,973.048,1035.322,931.549,1024.112,904.029,858.658,669.305,578.436,577.983,445.181,359.914,288.097,259.922,186.468,94.412,95.432,62.513,84.653,74.129,71.344,78.901,49.068,55.754,52.682,72.969,104.199,163.673,198.079,213.026,354.703,661.815,445.415,396.983,496.327,416.233,454.123,570.508,756.714,842.419,910.403,966.509,1108.942,..,..
1413,United Kingdom,USD (2022 prices and exchange rates),Energy efficiency,41.345,61.505,71.485,64,68.614,62.702,60.419,63.966,117.791,129.417,94.107,95.252,84.369,86.426,68.502,61.7,44.383,33.68,41.801,47.096,5.277,3.267,2.777,2.138,1.084,1.496,2.915,0,0,0,0,0,6.046,14.593,39.067,138.042,276.653,233.809,140.116,177.34,93.101,116.05,153.747,250.54,278.366,267.544,319.239,343.439,..,..
1414,United Kingdom,USD (2022 prices and exchange rates),Fossil fuels,52.014,67.867,94.238,135.291,137.592,160.832,123.393,137.948,92.051,116.64,101.526,72.362,93.861,70.503,72.095,36.968,45.155,12.428,18.247,25.041,13.545,24.221,16.324,14.499,10.339,6.338,9.018,11.617,7.533,5.642,9.315,11.761,16.336,13.841,23.235,31.331,87.6,65.463,55.083,54.291,107.142,24.493,38.949,47.992,27.431,33.752,51.677,30.013,..,..
1415,United Kingdom,USD (2022 prices and exchange rates),Renewables,0,4.242,6.264,12.476,35.034,61.682,54.457,78.139,57.674,45.337,49.943,43.196,34.099,40.554,41.313,40.72,39.221,42.578,38.656,35.311,20.804,20.244,13.08,9.081,6.795,9.453,8.925,12.153,20.464,22.052,36.395,65.743,86.457,125.68,77.411,145.934,267.717,91.946,90.467,134.832,103.284,102.813,178.206,144.561,176.661,156.459,145.565,178.105,..,..
1416,United Kingdom,USD (2022 prices and exchange rates),Nuclear,1102.971,1021.187,989.09,761.518,892.713,824.489,849.058,869.874,756.48,833.38,748.17,718.45,548.048,452.073,465.73,400.849,302.166,252.162,209.22,121.016,57.161,51.776,33.919,38.1,31.266,29.635,34.578,29.147,30.403,30.784,33.227,39.29,49.723,45.237,63.369,56.76,111.895,70.577,96.592,87.071,82.338,184.253,170.638,224.02,280.957,314.276,400.187,595.916,..,..
1417,United Kingdom,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.976,4.338,12.511,15.533,18.197,19.771,31.649,26.069,20.938,33.451,18.392,19.228,19.544,15.242,24.995,41.678,40.712,38.342,..,..
1418,United Kingdom,USD (2022 prices and exchange rates),Other power and storage technologies,0,0,1.29,1.62,0.436,0.573,3.567,6.33,3.49,15.662,7.029,9.968,5.976,8.975,4.563,0,2.155,2.734,3.842,0,8.56,6.8,2.332,2.328,2.501,2.877,3.448,3.188,8.38,5.703,6.037,7.313,11.418,10.343,15.87,24.283,20.11,25.663,30.467,37.968,44.091,57.389,80.4,101.859,85.975,77.595,101.572,73.196,..,..
1419,United Kingdom,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,20.006,21.208,52.692,28.354,87.876,100.998,108.594,119.996,120.845,121.998,113.631,119.249,58.707,54.515,60.283,8.542,10.59,11.558,8.643,1.396,11.034,11.333,8.628,38.206,39.395,38.147,38.377,4.383,1.949,0.76,0,0,19.272,18.949,25.45,21.125,20.204,35.54,55.705,86.872,64.746,42.809,61.789,95.443,160.746,228.853,99.419,73.127,..,..
1420,United Kingdom,USD (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.769,0,53.154,3.331,2.107,33.056,34.868,..,..
1421,United Kingdom,USD (2022 prices and exchange rates),Total Budget,1216.336,1176.009,1215.059,1003.259,1222.265,1211.277,1199.487,1276.254,1148.331,1262.435,1114.406,1058.477,825.059,713.045,712.486,548.779,443.67,355.14,320.409,229.861,116.382,117.64,77.06,104.353,91.379,87.946,97.262,60.487,68.728,64.942,89.95,128.447,201.762,244.174,262.599,437.246,815.827,549.068,489.366,611.827,513.095,559.802,703.271,932.81,1038.46,1122.265,1191.426,1367.006,..,..
1422,United Kingdom,USD (2022 prices and PPP),Energy efficiency,50.209,74.691,86.811,77.722,83.325,76.145,73.373,77.681,143.045,157.164,114.284,115.674,102.458,104.955,83.188,74.929,53.899,40.901,50.763,57.194,6.409,3.967,3.373,2.596,1.316,1.817,3.54,0,0,0,0,0,7.342,17.722,47.443,167.639,335.968,283.938,170.157,215.362,113.062,140.931,186.711,304.256,338.048,324.906,387.685,417.073,..,..
1423,United Kingdom,USD (2022 prices and PPP),Fossil fuels,63.166,82.418,114.443,164.297,167.092,195.315,149.848,167.524,111.787,141.648,123.294,87.876,113.984,85.619,87.553,44.894,54.836,15.092,22.16,30.41,16.449,29.414,19.823,17.608,12.555,7.696,10.952,14.107,9.148,6.852,11.312,14.283,19.839,16.808,28.217,38.048,106.382,79.498,66.893,65.931,130.114,29.744,47.3,58.282,33.312,40.988,62.756,36.447,..,..
1424,United Kingdom,USD (2022 prices and PPP),Renewables,0,5.151,7.607,15.151,42.545,74.907,66.132,94.892,70.039,55.058,60.651,52.457,41.41,49.248,50.171,49.45,47.63,51.707,46.943,42.882,25.265,24.584,15.885,11.027,8.252,11.48,10.839,14.758,24.851,26.78,44.198,79.838,104.993,152.626,94.008,177.222,325.116,111.66,109.863,163.741,125.428,124.856,216.414,175.555,214.537,190.004,176.774,216.291,..,..
1425,United Kingdom,USD (2022 prices and PPP),Nuclear,1339.449,1240.131,1201.152,924.788,1084.112,1001.261,1031.097,1056.377,918.67,1012.058,908.579,872.487,665.55,548.997,565.583,486.792,366.951,306.226,254.077,146.962,69.417,62.877,41.192,46.269,37.969,35.989,41.992,35.396,36.921,37.384,40.351,47.714,60.383,54.936,76.955,68.929,135.885,85.709,117.301,105.74,99.991,223.757,207.223,272.051,341.194,381.658,485.988,723.681,..,..
1426,United Kingdom,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.043,5.268,15.193,18.863,22.099,24.01,38.434,31.659,25.427,40.623,22.336,23.35,23.734,18.51,30.354,50.613,49.44,46.563,..,..
1427,United Kingdom,USD (2022 prices and PPP),Other power and storage technologies,0,0,1.566,1.968,0.53,0.696,4.331,7.688,4.238,19.02,8.536,12.105,7.257,10.899,5.541,0,2.617,3.32,4.665,0,10.396,8.258,2.832,2.828,3.038,3.494,4.188,3.871,10.177,6.926,7.332,8.881,13.866,12.56,19.272,29.49,24.421,31.165,36.999,46.109,53.544,69.693,97.637,123.697,104.408,94.232,123.349,88.889,..,..
1428,United Kingdom,USD (2022 prices and PPP),Other cross-cutting technologies/research,24.295,25.756,63.99,34.434,106.716,122.652,131.877,145.723,146.754,148.155,137.994,144.817,71.294,66.203,73.207,10.374,12.861,14.036,10.497,1.696,13.4,13.763,10.478,46.398,47.841,46.326,46.606,5.323,2.367,0.923,0,0,23.404,23.012,30.907,25.654,24.535,43.16,67.649,105.498,78.628,51.987,75.037,115.906,195.21,277.919,120.734,88.806,..,..
1429,United Kingdom,USD (2022 prices and PPP),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.507,0,64.55,4.045,2.559,40.143,42.343,..,..
1430,United Kingdom,USD (2022 prices and PPP),Total Budget,1477.12,1428.147,1475.569,1218.359,1484.32,1470.977,1456.658,1549.884,1394.534,1533.102,1353.336,1285.416,1001.953,865.922,865.244,666.438,538.793,431.282,389.105,279.143,141.335,142.862,93.582,126.726,110.971,106.802,118.115,73.455,83.464,78.865,109.236,155.987,245.02,296.526,318.901,530.992,990.741,666.789,594.286,743.004,623.103,679.824,854.053,1132.806,1261.107,1362.879,1446.869,1660.093,..,..
1431,United Kingdom,Euro (2022 prices and exchange rates),Energy efficiency,39.314,58.483,67.974,60.856,65.244,59.622,57.451,60.824,112.005,123.06,89.484,90.573,80.225,82.18,65.137,58.669,42.203,32.025,39.748,44.783,5.018,3.106,2.641,2.033,1.031,1.423,2.772,0,0,0,0,0,5.749,13.876,37.148,131.262,263.064,222.325,133.234,168.629,88.528,110.349,146.195,238.234,264.692,254.402,303.558,326.569,..,..
1432,United Kingdom,Euro (2022 prices and exchange rates),Fossil fuels,49.459,64.533,89.609,128.645,130.834,152.932,117.332,131.172,87.53,110.911,96.539,68.807,89.25,67.04,68.554,35.152,42.937,11.817,17.351,23.811,12.88,23.032,15.522,13.787,9.831,6.026,8.575,11.046,7.163,5.365,8.857,11.183,15.534,13.161,22.094,29.792,83.297,62.247,52.377,51.624,101.88,23.29,37.036,45.635,26.083,32.094,49.138,28.538,..,..
1433,United Kingdom,Euro (2022 prices and exchange rates),Renewables,0,4.033,5.956,11.863,33.313,58.652,51.782,74.301,54.841,43.11,47.49,41.074,32.424,38.562,39.284,38.72,37.294,40.487,36.757,33.577,19.782,19.249,12.438,8.635,6.461,8.989,8.487,11.556,19.458,20.969,34.608,62.514,82.21,119.507,73.609,138.766,254.567,87.43,86.023,128.209,98.211,97.763,169.453,137.46,167.983,148.773,138.415,169.357,..,..
1434,United Kingdom,Euro (2022 prices and exchange rates),Nuclear,1048.793,971.026,940.505,724.112,848.863,783.99,807.352,827.146,719.321,792.444,711.42,683.16,521.127,429.867,442.853,381.159,287.324,239.776,198.943,115.072,54.353,49.233,32.253,36.229,29.73,28.18,32.88,27.715,28.91,29.271,31.595,37.36,47.28,43.015,60.256,53.972,106.399,67.111,91.847,82.795,78.293,175.203,162.256,213.017,267.156,298.839,380.53,566.645,..,..
1435,United Kingdom,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.732,4.125,11.896,14.77,17.303,18.8,30.094,24.789,19.909,31.808,17.489,18.283,18.584,14.493,23.767,39.63,38.712,36.459,..,..
1436,United Kingdom,Euro (2022 prices and exchange rates),Other power and storage technologies,0,0,1.226,1.541,0.415,0.545,3.391,6.02,3.319,14.893,6.683,9.479,5.683,8.534,4.338,0,2.049,2.6,3.653,0,8.14,6.466,2.217,2.214,2.378,2.736,3.279,3.031,7.969,5.423,5.741,6.954,10.857,9.835,15.09,23.091,19.122,24.402,28.97,36.103,41.925,54.57,76.45,96.855,81.752,73.784,96.583,69.601,..,..
1437,United Kingdom,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,19.023,20.167,50.104,26.962,83.559,96.037,103.26,114.102,114.909,116.006,108.05,113.392,55.823,51.837,57.322,8.123,10.07,10.99,8.219,1.328,10.492,10.776,8.204,36.33,37.46,36.273,36.492,4.168,1.853,0.723,0,0,18.325,18.018,24.2,20.087,19.211,33.795,52.969,82.605,61.566,40.706,58.754,90.754,152.85,217.612,94.535,69.535,..,..
1438,United Kingdom,Euro (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.142,0,50.543,3.168,2.004,31.432,33.155,..,..
1439,United Kingdom,Euro (2022 prices and exchange rates),Total Budget,1156.589,1118.243,1155.376,953.979,1162.227,1151.779,1140.568,1213.564,1091.925,1200.424,1059.667,1006.485,784.532,678.02,677.488,521.823,421.877,337.696,304.67,218.57,110.666,111.862,73.275,99.227,86.891,83.626,92.485,57.516,65.352,61.752,85.532,122.138,191.851,232.18,249.701,415.769,775.754,522.098,465.328,581.774,487.891,532.304,668.727,886.991,987.451,1067.139,1132.903,1299.858,..,..
1440,United States,National currency (nominal),Energy efficiency,1.5,8.4,17.3,84.8,120.3,176.2,293,224.7,145.2,211.2,164.1,217.7,179.9,166.1,143.8,158.52,181.14,216.8,284.9,307.5,427.865,506.201,413.12,387.735,421.3,480.339,538.835,581.589,578.068,391.816,380.328,486.338,420.229,548.251,662.604,2124,1392,882.066,964.999,1263.398,1296.669,1211.806,..,..,..,..,..,..,..,..
1441,United States,National currency (nominal),Fossil fuels,76.1,138.6,240.8,406.6,534.9,559,848,809.8,383.1,277.2,283.4,300.8,305.9,261.4,429.1,450.17,861.84,765.6,394.6,395.2,485.487,301.971,343.888,164.69,177.5,199.631,207.451,352.796,424.422,415.902,431.069,402.218,413.087,452.189,565.609,3357,460,504.982,313.928,345.434,423.534,415.203,..,..,..,..,..,..,..,..
1442,United States,National currency (nominal),Renewables,10.1,45.2,91.8,238.9,384.3,566.4,674,663,337.8,265.1,225.1,213.3,161.7,151.5,123.2,112.95,108.7,150,128.1,119.6,221.038,273.03,205.259,196.987,244.7,258.761,210.717,250.402,247.357,242.659,242.933,250.33,203.218,556.331,448.073,2206,1310,1160.537,1489.961,981.636,904.183,900.137,..,..,..,..,..,..,..,..
1443,United States,National currency (nominal),Nuclear,605.8,885,913.7,1316.9,1492.7,1735.2,1511,1533.2,1690,1492.7,1265.5,1196.9,1109.2,1019.4,1023.9,894.36,848.13,841.93,550.7,452.1,423.873,452.698,278.059,275.917,237.3,243.087,273.034,295.791,290.341,370.725,383.424,746.584,656.551,840.76,965.733,843,888,1225.3,774.079,738.494,876.875,881,..,..,..,..,..,..,..,..
1444,United States,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149.646,315.009,324.75,320.791,321.02,356,333,259.724,118.292,144.062,143.547,124.257,..,..,..,..,..,..,..,..
1445,United States,National currency (nominal),Other power and storage technologies,3.2,13.8,27.7,103.2,151.9,264.3,85,20,72,54.8,55.7,61,51.7,44.6,51.2,48.87,53.91,54.7,40,42.3,115.973,131.632,120.951,125.615,126.3,127.263,123.794,135.266,144.916,163.819,113.077,155.861,144.762,131.028,121.149,920,275,178.365,101.646,111.711,275.843,248.7,..,..,..,..,..,..,..,..
1446,United States,National currency (nominal),Other cross-cutting technologies/research,111.9,132.6,229,315.3,376.8,344.5,504,47.9,73.8,315.7,296.3,377.2,362,331.6,388.5,499.96,443.24,569.4,776.2,855.9,767.393,743.556,788.664,814.768,817.5,984.741,912.916,1198.57,1162.153,1165.126,1188.057,946.62,986.07,1190.929,1301.142,5,110,2160.106,2412.735,2346.648,2295.908,2274.311,..,..,..,..,..,..,..,..
